Group,Subgroup,Week Date,Depression Value,Total Cases,Total Deaths,Total Tests,Positive Rate
By State,Kentucky,2020-07-21,35.9,3906368.0,142792.0,55767246.0,0.07
By State,Kansas,2020-07-21,34.8,3906368.0,142792.0,55767246.0,0.07
By State,Iowa,2020-07-21,31.3,3906368.0,142792.0,55767246.0,0.07
By State,Illinois,2020-07-21,38.0,3906368.0,142792.0,55767246.0,0.07
By State,Idaho,2020-07-21,37.3,3906368.0,142792.0,55767246.0,0.07
By State,Georgia,2020-07-21,35.5,3906368.0,142792.0,55767246.0,0.07
By State,District of Columbia,2020-07-21,33.9,3906368.0,142792.0,55767246.0,0.07
By State,Delaware,2020-07-21,29.0,3906368.0,142792.0,55767246.0,0.07
By Age,80 years and above,2020-07-21,17.5,3906368.0,142792.0,55767246.0,0.07
By Age,70 - 79 years,2020-07-21,24.3,3906368.0,142792.0,55767246.0,0.07
By Age,60 - 69 years,2020-07-21,32.1,3906368.0,142792.0,55767246.0,0.07
By Age,50 - 59 years,2020-07-21,40.0,3906368.0,142792.0,55767246.0,0.07
By Age,40 - 49 years,2020-07-21,44.5,3906368.0,142792.0,55767246.0,0.07
By Age,18 - 29 years,2020-07-21,53.4,3906368.0,142792.0,55767246.0,0.07
By Age,70 - 79 years,2020-07-21,19.5,3906368.0,142792.0,55767246.0,0.07
By Age,60 - 69 years,2020-07-21,27.3,3906368.0,142792.0,55767246.0,0.07
By Age,40 - 49 years,2020-07-21,39.9,3906368.0,142792.0,55767246.0,0.07
By Age,30 - 39 years,2020-07-21,42.8,3906368.0,142792.0,55767246.0,0.07
By Age,18 - 29 years,2020-07-21,46.6,3906368.0,142792.0,55767246.0,0.07
By Age,70 - 79 years,2020-07-21,16.9,3906368.0,142792.0,55767246.0,0.07
By Age,60 - 69 years,2020-07-21,23.6,3906368.0,142792.0,55767246.0,0.07
By Age,50 - 59 years,2020-07-21,28.4,3906368.0,142792.0,55767246.0,0.07
By Age,40 - 49 years,2020-07-21,31.0,3906368.0,142792.0,55767246.0,0.07
By Age,18 - 29 years,2020-07-21,41.7,3906368.0,142792.0,55767246.0,0.07
By State,Minnesota,2020-07-21,24.2,3906368.0,142792.0,55767246.0,0.07
By State,Vermont,2020-07-21,33.2,3906368.0,142792.0,55767246.0,0.07
By State,Maine,2020-07-21,25.3,3906368.0,142792.0,55767246.0,0.07
By State,Wisconsin,2020-07-21,33.3,3906368.0,142792.0,55767246.0,0.07
By State,Washington,2020-07-21,43.8,3906368.0,142792.0,55767246.0,0.07
By State,Virginia,2020-07-21,38.3,3906368.0,142792.0,55767246.0,0.07
By State,Utah,2020-07-21,37.8,3906368.0,142792.0,55767246.0,0.07
By State,Texas,2020-07-21,44.3,3906368.0,142792.0,55767246.0,0.07
By State,South Dakota,2020-07-21,35.4,3906368.0,142792.0,55767246.0,0.07
By State,Kansas,2020-07-21,30.5,3906368.0,142792.0,55767246.0,0.07
By State,South Carolina,2020-07-21,42.3,3906368.0,142792.0,55767246.0,0.07
By State,Pennsylvania,2020-07-21,31.8,3906368.0,142792.0,55767246.0,0.07
By State,Oregon,2020-07-21,50.2,3906368.0,142792.0,55767246.0,0.07
By State,North Dakota,2020-07-21,33.8,3906368.0,142792.0,55767246.0,0.07
By State,North Carolina,2020-07-21,39.5,3906368.0,142792.0,55767246.0,0.07
By State,New York,2020-07-21,41.1,3906368.0,142792.0,55767246.0,0.07
By State,New Hampshire,2020-07-21,40.7,3906368.0,142792.0,55767246.0,0.07
By State,Rhode Island,2020-07-21,44.5,3906368.0,142792.0,55767246.0,0.07
By State,Iowa,2020-07-21,25.3,3906368.0,142792.0,55767246.0,0.07
By State,Indiana,2020-07-21,32.0,3906368.0,142792.0,55767246.0,0.07
By State,Illinois,2020-07-21,29.5,3906368.0,142792.0,55767246.0,0.07
By State,Mississippi,2020-07-21,38.6,3906368.0,142792.0,55767246.0,0.07
By State,Nebraska,2020-07-21,30.0,3906368.0,142792.0,55767246.0,0.07
By Sex,Male,2020-07-21,27.8,3906368.0,142792.0,55767246.0,0.07
By Sex,Female,2020-07-21,31.3,3906368.0,142792.0,55767246.0,0.07
By Sex,Male,2020-07-21,32.1,3906368.0,142792.0,55767246.0,0.07
By Sex,Female,2020-07-21,39.8,3906368.0,142792.0,55767246.0,0.07
By Sex,Male,2020-07-21,37.0,3906368.0,142792.0,55767246.0,0.07
By Sex,Female,2020-07-21,44.6,3906368.0,142792.0,55767246.0,0.07
By State,Alabama,2020-07-21,32.7,3906368.0,142792.0,55767246.0,0.07
By State,Arizona,2020-07-21,34.3,3906368.0,142792.0,55767246.0,0.07
By State,Arkansas,2020-07-21,33.7,3906368.0,142792.0,55767246.0,0.07
By State,California,2020-07-21,31.2,3906368.0,142792.0,55767246.0,0.07
By State,District of Columbia,2020-07-21,23.8,3906368.0,142792.0,55767246.0,0.07
By State,Florida,2020-07-21,30.7,3906368.0,142792.0,55767246.0,0.07
By State,Idaho,2020-07-21,34.2,3906368.0,142792.0,55767246.0,0.07
By State,Montana,2020-07-21,36.0,3906368.0,142792.0,55767246.0,0.07
By State,Maryland,2020-07-21,29.5,3906368.0,142792.0,55767246.0,0.07
By State,Missouri,2020-07-21,37.9,3906368.0,142792.0,55767246.0,0.07
By State,Michigan,2020-07-21,40.7,3906368.0,142792.0,55767246.0,0.07
By State,Virginia,2020-07-21,34.2,3906368.0,142792.0,55767246.0,0.07
By State,Vermont,2020-07-21,29.2,3906368.0,142792.0,55767246.0,0.07
By State,Utah,2020-07-21,34.6,3906368.0,142792.0,55767246.0,0.07
By State,Texas,2020-07-21,38.4,3906368.0,142792.0,55767246.0,0.07
By State,South Carolina,2020-07-21,35.7,3906368.0,142792.0,55767246.0,0.07
By State,Rhode Island,2020-07-21,41.8,3906368.0,142792.0,55767246.0,0.07
By State,Wisconsin,2020-07-21,29.9,3906368.0,142792.0,55767246.0,0.07
By State,Oregon,2020-07-21,45.4,3906368.0,142792.0,55767246.0,0.07
By State,North Dakota,2020-07-21,30.3,3906368.0,142792.0,55767246.0,0.07
By State,New York,2020-07-21,36.2,3906368.0,142792.0,55767246.0,0.07
By State,New Mexico,2020-07-21,44.7,3906368.0,142792.0,55767246.0,0.07
By State,New Jersey,2020-07-21,34.2,3906368.0,142792.0,55767246.0,0.07
By State,New Hampshire,2020-07-21,34.0,3906368.0,142792.0,55767246.0,0.07
By State,Kentucky,2020-07-21,30.6,3906368.0,142792.0,55767246.0,0.07
By State,Oklahoma,2020-07-21,39.6,3906368.0,142792.0,55767246.0,0.07
By State,Wyoming,2020-07-21,38.8,3906368.0,142792.0,55767246.0,0.07
By State,Alabama,2020-07-21,43.3,3906368.0,142792.0,55767246.0,0.07
By State,Alaska,2020-07-21,38.8,3906368.0,142792.0,55767246.0,0.07
By State,Maryland,2020-07-21,39.3,3906368.0,142792.0,55767246.0,0.07
By State,Maine,2020-07-21,37.8,3906368.0,142792.0,55767246.0,0.07
By State,Louisiana,2020-07-21,43.1,3906368.0,142792.0,55767246.0,0.07
By State,Kentucky,2020-07-21,41.7,3906368.0,142792.0,55767246.0,0.07
By State,Iowa,2020-07-21,37.8,3906368.0,142792.0,55767246.0,0.07
By State,Illinois,2020-07-21,43.2,3906368.0,142792.0,55767246.0,0.07
By State,Idaho,2020-07-21,45.5,3906368.0,142792.0,55767246.0,0.07
By State,Hawaii,2020-07-21,41.3,3906368.0,142792.0,55767246.0,0.07
By State,Georgia,2020-07-21,40.0,3906368.0,142792.0,55767246.0,0.07
By State,Florida,2020-07-21,40.5,3906368.0,142792.0,55767246.0,0.07
By State,District of Columbia,2020-07-21,36.1,3906368.0,142792.0,55767246.0,0.07
By State,Connecticut,2020-07-21,35.1,3906368.0,142792.0,55767246.0,0.07
By State,Colorado,2020-07-21,41.5,3906368.0,142792.0,55767246.0,0.07
By State,California,2020-07-21,44.1,3906368.0,142792.0,55767246.0,0.07
By State,Arkansas,2020-07-21,43.5,3906368.0,142792.0,55767246.0,0.07
By State,Mississippi,2020-07-21,48.0,3906368.0,142792.0,55767246.0,0.07
By State,Missouri,2020-07-21,34.9,3906368.0,142792.0,55767246.0,0.07
By Age,60 - 69 years,2020-08-31,25.2,6025133.0,183617.0,91485307.0,0.048
By Sex,Female,2020-08-31,40.7,6025133.0,183617.0,91485307.0,0.048
By State,Arizona,2020-08-31,35.1,6025133.0,183617.0,91485307.0,0.048
By State,Alaska,2020-08-31,34.8,6025133.0,183617.0,91485307.0,0.048
By State,Alabama,2020-08-31,37.2,6025133.0,183617.0,91485307.0,0.048
By State,Wyoming,2020-08-31,32.8,6025133.0,183617.0,91485307.0,0.048
By State,Wisconsin,2020-08-31,25.2,6025133.0,183617.0,91485307.0,0.048
By State,West Virginia,2020-08-31,29.0,6025133.0,183617.0,91485307.0,0.048
By State,Washington,2020-08-31,32.7,6025133.0,183617.0,91485307.0,0.048
By State,Vermont,2020-08-31,28.0,6025133.0,183617.0,91485307.0,0.048
By State,Texas,2020-08-31,31.1,6025133.0,183617.0,91485307.0,0.048
By State,Tennessee,2020-08-31,34.8,6025133.0,183617.0,91485307.0,0.048
By State,South Carolina,2020-08-31,24.5,6025133.0,183617.0,91485307.0,0.048
By State,Rhode Island,2020-08-31,29.9,6025133.0,183617.0,91485307.0,0.048
By State,Pennsylvania,2020-08-31,31.0,6025133.0,183617.0,91485307.0,0.048
By State,Oregon,2020-08-31,34.8,6025133.0,183617.0,91485307.0,0.048
By State,California,2020-08-31,38.0,6025133.0,183617.0,91485307.0,0.048
By State,Ohio,2020-08-31,31.7,6025133.0,183617.0,91485307.0,0.048
By State,North Carolina,2020-08-31,28.4,6025133.0,183617.0,91485307.0,0.048
By State,New York,2020-08-31,29.9,6025133.0,183617.0,91485307.0,0.048
By State,New Mexico,2020-08-31,35.2,6025133.0,183617.0,91485307.0,0.048
By State,New Jersey,2020-08-31,33.3,6025133.0,183617.0,91485307.0,0.048
By State,New Hampshire,2020-08-31,28.4,6025133.0,183617.0,91485307.0,0.048
By State,Nevada,2020-08-31,35.2,6025133.0,183617.0,91485307.0,0.048
By State,Nebraska,2020-08-31,28.0,6025133.0,183617.0,91485307.0,0.048
By State,Montana,2020-08-31,27.9,6025133.0,183617.0,91485307.0,0.048
By State,Michigan,2020-08-31,30.6,6025133.0,183617.0,91485307.0,0.048
By State,Massachusetts,2020-08-31,31.5,6025133.0,183617.0,91485307.0,0.048
By State,Maine,2020-08-31,34.9,6025133.0,183617.0,91485307.0,0.048
By State,Kentucky,2020-08-31,34.6,6025133.0,183617.0,91485307.0,0.048
By State,Iowa,2020-08-31,28.0,6025133.0,183617.0,91485307.0,0.048
By State,Indiana,2020-08-31,32.0,6025133.0,183617.0,91485307.0,0.048
By State,North Dakota,2020-08-31,26.4,6025133.0,183617.0,91485307.0,0.048
By State,Colorado,2020-08-31,37.6,6025133.0,183617.0,91485307.0,0.048
By State,Delaware,2020-08-31,30.5,6025133.0,183617.0,91485307.0,0.048
By State,District of Columbia,2020-08-31,35.3,6025133.0,183617.0,91485307.0,0.048
By Sex,Male,2020-08-31,31.8,6025133.0,183617.0,91485307.0,0.048
By State,Wisconsin,2020-08-31,29.1,6025133.0,183617.0,91485307.0,0.048
By State,West Virginia,2020-08-31,34.5,6025133.0,183617.0,91485307.0,0.048
By State,Washington,2020-08-31,37.2,6025133.0,183617.0,91485307.0,0.048
By State,Virginia,2020-08-31,35.2,6025133.0,183617.0,91485307.0,0.048
By State,Vermont,2020-08-31,32.0,6025133.0,183617.0,91485307.0,0.048
By State,Utah,2020-08-31,34.4,6025133.0,183617.0,91485307.0,0.048
By State,Texas,2020-08-31,37.1,6025133.0,183617.0,91485307.0,0.048
By State,Tennessee,2020-08-31,38.4,6025133.0,183617.0,91485307.0,0.048
By State,Rhode Island,2020-08-31,34.2,6025133.0,183617.0,91485307.0,0.048
By State,Pennsylvania,2020-08-31,35.7,6025133.0,183617.0,91485307.0,0.048
By State,Oregon,2020-08-31,38.4,6025133.0,183617.0,91485307.0,0.048
By State,Oklahoma,2020-08-31,38.6,6025133.0,183617.0,91485307.0,0.048
By State,North Carolina,2020-08-31,32.3,6025133.0,183617.0,91485307.0,0.048
By State,New Mexico,2020-08-31,38.9,6025133.0,183617.0,91485307.0,0.048
By State,New Jersey,2020-08-31,37.8,6025133.0,183617.0,91485307.0,0.048
By State,New Hampshire,2020-08-31,31.5,6025133.0,183617.0,91485307.0,0.048
By State,Florida,2020-08-31,39.4,6025133.0,183617.0,91485307.0,0.048
By State,Georgia,2020-08-31,38.7,6025133.0,183617.0,91485307.0,0.048
By State,Hawaii,2020-08-31,40.0,6025133.0,183617.0,91485307.0,0.048
By State,Idaho,2020-08-31,32.6,6025133.0,183617.0,91485307.0,0.048
By State,Illinois,2020-08-31,38.2,6025133.0,183617.0,91485307.0,0.048
By State,Indiana,2020-08-31,38.2,6025133.0,183617.0,91485307.0,0.048
By State,Illinois,2020-08-31,33.7,6025133.0,183617.0,91485307.0,0.048
By State,Kentucky,2020-08-31,38.7,6025133.0,183617.0,91485307.0,0.048
By State,Maine,2020-08-31,39.3,6025133.0,183617.0,91485307.0,0.048
By State,Maryland,2020-08-31,34.1,6025133.0,183617.0,91485307.0,0.048
By State,Massachusetts,2020-08-31,35.8,6025133.0,183617.0,91485307.0,0.048
By State,Michigan,2020-08-31,36.7,6025133.0,183617.0,91485307.0,0.048
By State,Missouri,2020-08-31,33.5,6025133.0,183617.0,91485307.0,0.048
By State,Montana,2020-08-31,30.7,6025133.0,183617.0,91485307.0,0.048
By State,Louisiana,2020-08-31,39.7,6025133.0,183617.0,91485307.0,0.048
By State,Idaho,2020-08-31,28.7,6025133.0,183617.0,91485307.0,0.048
By State,Louisiana,2020-08-31,37.1,6025133.0,183617.0,91485307.0,0.048
By State,District of Columbia,2020-08-31,30.6,6025133.0,183617.0,91485307.0,0.048
By State,Maryland,2020-08-31,21.3,6025133.0,183617.0,91485307.0,0.048
By State,Maine,2020-08-31,23.8,6025133.0,183617.0,91485307.0,0.048
By State,Kansas,2020-08-31,24.3,6025133.0,183617.0,91485307.0,0.048
By State,Florida,2020-08-31,33.7,6025133.0,183617.0,91485307.0,0.048
By State,Illinois,2020-08-31,23.5,6025133.0,183617.0,91485307.0,0.048
By State,Idaho,2020-08-31,22.8,6025133.0,183617.0,91485307.0,0.048
By State,Georgia,2020-08-31,26.8,6025133.0,183617.0,91485307.0,0.048
By State,Florida,2020-08-31,27.8,6025133.0,183617.0,91485307.0,0.048
By State,Connecticut,2020-08-31,23.8,6025133.0,183617.0,91485307.0,0.048
By State,Colorado,2020-08-31,24.5,6025133.0,183617.0,91485307.0,0.048
By Sex,Male,2020-08-31,22.5,6025133.0,183617.0,91485307.0,0.048
By Sex,Female,2020-08-31,26.4,6025133.0,183617.0,91485307.0,0.048
By Sex,Male,2020-08-31,26.4,6025133.0,183617.0,91485307.0,0.048
By Sex,Female,2020-08-31,36.1,6025133.0,183617.0,91485307.0,0.048
By Age,70 - 79 years,2020-08-31,23.2,6025133.0,183617.0,91485307.0,0.048
By Age,50 - 59 years,2020-08-31,34.9,6025133.0,183617.0,91485307.0,0.048
By Age,40 - 49 years,2020-08-31,37.6,6025133.0,183617.0,91485307.0,0.048
By Age,50 - 59 years,2020-08-31,31.1,6025133.0,183617.0,91485307.0,0.048
By Age,40 - 49 years,2020-08-31,33.1,6025133.0,183617.0,91485307.0,0.048
By Age,30 - 39 years,2020-08-31,37.7,6025133.0,183617.0,91485307.0,0.048
By Age,18 - 29 years,2020-08-31,41.0,6025133.0,183617.0,91485307.0,0.048
By Age,80 years and above,2020-08-31,13.8,6025133.0,183617.0,91485307.0,0.048
By Age,70 - 79 years,2020-08-31,14.8,6025133.0,183617.0,91485307.0,0.048
By State,Massachusetts,2020-08-31,22.3,6025133.0,183617.0,91485307.0,0.048
By Age,60 - 69 years,2020-08-31,19.7,6025133.0,183617.0,91485307.0,0.048
By Age,40 - 49 years,2020-08-31,23.8,6025133.0,183617.0,91485307.0,0.048
By Age,30 - 39 years,2020-08-31,27.9,6025133.0,183617.0,91485307.0,0.048
By Age,18 - 29 years,2020-08-31,35.4,6025133.0,183617.0,91485307.0,0.048
By Age,80 years and above,2020-08-31,14.6,6025133.0,183617.0,91485307.0,0.048
By Age,18 - 29 years,2020-08-31,49.0,6025133.0,183617.0,91485307.0,0.048
By Age,30 - 39 years,2020-08-31,42.5,6025133.0,183617.0,91485307.0,0.048
By Age,50 - 59 years,2020-08-31,23.8,6025133.0,183617.0,91485307.0,0.048
By State,Michigan,2020-08-31,24.1,6025133.0,183617.0,91485307.0,0.048
By State,Iowa,2020-08-31,20.0,6025133.0,183617.0,91485307.0,0.048
By State,Mississippi,2020-08-31,23.6,6025133.0,183617.0,91485307.0,0.048
By State,Connecticut,2020-08-31,33.9,6025133.0,183617.0,91485307.0,0.048
By State,Arkansas,2020-08-31,30.5,6025133.0,183617.0,91485307.0,0.048
By State,Arizona,2020-08-31,30.4,6025133.0,183617.0,91485307.0,0.048
By State,Alaska,2020-08-31,30.5,6025133.0,183617.0,91485307.0,0.048
By State,Alabama,2020-08-31,30.6,6025133.0,183617.0,91485307.0,0.048
By State,Wyoming,2020-08-31,21.9,6025133.0,183617.0,91485307.0,0.048
By State,Wisconsin,2020-08-31,20.2,6025133.0,183617.0,91485307.0,0.048
By State,West Virginia,2020-08-31,25.2,6025133.0,183617.0,91485307.0,0.048
By State,Washington,2020-08-31,23.6,6025133.0,183617.0,91485307.0,0.048
By State,Minnesota,2020-08-31,18.3,6025133.0,183617.0,91485307.0,0.048
By State,Vermont,2020-08-31,19.5,6025133.0,183617.0,91485307.0,0.048
By State,Texas,2020-08-31,25.7,6025133.0,183617.0,91485307.0,0.048
By State,Tennessee,2020-08-31,28.3,6025133.0,183617.0,91485307.0,0.048
By State,South Dakota,2020-08-31,15.2,6025133.0,183617.0,91485307.0,0.048
By State,South Carolina,2020-08-31,20.4,6025133.0,183617.0,91485307.0,0.048
By State,Virginia,2020-08-31,25.1,6025133.0,183617.0,91485307.0,0.048
By State,Pennsylvania,2020-08-31,23.8,6025133.0,183617.0,91485307.0,0.048
By State,Alaska,2020-08-31,22.2,6025133.0,183617.0,91485307.0,0.048
By State,Rhode Island,2020-08-31,19.2,6025133.0,183617.0,91485307.0,0.048
By State,Arkansas,2020-08-31,23.9,6025133.0,183617.0,91485307.0,0.048
By State,California,2020-08-31,25.9,6025133.0,183617.0,91485307.0,0.048
By State,Montana,2020-08-31,18.6,6025133.0,183617.0,91485307.0,0.048
By State,Nebraska,2020-08-31,20.9,6025133.0,183617.0,91485307.0,0.048
By State,Nevada,2020-08-31,26.9,6025133.0,183617.0,91485307.0,0.048
By State,Arizona,2020-08-31,26.4,6025133.0,183617.0,91485307.0,0.048
By State,New Jersey,2020-08-31,24.7,6025133.0,183617.0,91485307.0,0.048
By State,New Hampshire,2020-08-31,19.8,6025133.0,183617.0,91485307.0,0.048
By State,Ohio,2020-08-31,24.9,6025133.0,183617.0,91485307.0,0.048
By State,North Dakota,2020-08-31,17.8,6025133.0,183617.0,91485307.0,0.048
By State,Oregon,2020-08-31,26.1,6025133.0,183617.0,91485307.0,0.048
By Age,70 - 79 years,2020-08-31,18.2,6025133.0,183617.0,91485307.0,0.048
By State,New Mexico,2020-08-31,27.8,6025133.0,183617.0,91485307.0,0.048
By State,Illinois,2020-09-14,24.2,6555360.0,194508.0,103258366.0,0.042
By State,Alabama,2020-09-14,25.2,6555360.0,194508.0,103258366.0,0.042
By Sex,Male,2020-09-14,22.8,6555360.0,194508.0,103258366.0,0.042
By State,Arizona,2020-09-14,26.5,6555360.0,194508.0,103258366.0,0.042
By State,California,2020-09-14,27.6,6555360.0,194508.0,103258366.0,0.042
By State,Colorado,2020-09-14,22.7,6555360.0,194508.0,103258366.0,0.042
By State,Connecticut,2020-09-14,21.2,6555360.0,194508.0,103258366.0,0.042
By State,Delaware,2020-09-14,23.3,6555360.0,194508.0,103258366.0,0.042
By State,District of Columbia,2020-09-14,20.9,6555360.0,194508.0,103258366.0,0.042
By State,Georgia,2020-09-14,23.2,6555360.0,194508.0,103258366.0,0.042
By State,Hawaii,2020-09-14,29.4,6555360.0,194508.0,103258366.0,0.042
By State,Idaho,2020-09-14,21.8,6555360.0,194508.0,103258366.0,0.042
By State,Indiana,2020-09-14,20.7,6555360.0,194508.0,103258366.0,0.042
By State,Alaska,2020-09-14,23.6,6555360.0,194508.0,103258366.0,0.042
By State,Kentucky,2020-09-14,30.1,6555360.0,194508.0,103258366.0,0.042
By State,South Carolina,2020-09-14,31.6,6555360.0,194508.0,103258366.0,0.042
By State,Rhode Island,2020-09-14,34.9,6555360.0,194508.0,103258366.0,0.042
By State,Oregon,2020-09-14,40.9,6555360.0,194508.0,103258366.0,0.042
By State,Oklahoma,2020-09-14,38.4,6555360.0,194508.0,103258366.0,0.042
By State,Ohio,2020-09-14,36.4,6555360.0,194508.0,103258366.0,0.042
By State,North Carolina,2020-09-14,32.2,6555360.0,194508.0,103258366.0,0.042
By State,New York,2020-09-14,37.7,6555360.0,194508.0,103258366.0,0.042
By State,New Mexico,2020-09-14,40.2,6555360.0,194508.0,103258366.0,0.042
By State,New Jersey,2020-09-14,35.4,6555360.0,194508.0,103258366.0,0.042
By State,New Hampshire,2020-09-14,34.9,6555360.0,194508.0,103258366.0,0.042
By State,Nebraska,2020-09-14,30.4,6555360.0,194508.0,103258366.0,0.042
By State,Montana,2020-09-14,33.1,6555360.0,194508.0,103258366.0,0.042
By State,Missouri,2020-09-14,33.1,6555360.0,194508.0,103258366.0,0.042
By State,Tennessee,2020-09-14,32.4,6555360.0,194508.0,103258366.0,0.042
By State,Minnesota,2020-09-14,30.6,6555360.0,194508.0,103258366.0,0.042
By State,Massachusetts,2020-09-14,32.7,6555360.0,194508.0,103258366.0,0.042
By State,Maryland,2020-09-14,35.4,6555360.0,194508.0,103258366.0,0.042
By State,Maine,2020-09-14,33.7,6555360.0,194508.0,103258366.0,0.042
By State,Kansas,2020-09-14,32.5,6555360.0,194508.0,103258366.0,0.042
By State,Indiana,2020-09-14,33.1,6555360.0,194508.0,103258366.0,0.042
By State,Illinois,2020-09-14,37.6,6555360.0,194508.0,103258366.0,0.042
By State,Idaho,2020-09-14,35.3,6555360.0,194508.0,103258366.0,0.042
By State,Hawaii,2020-09-14,39.4,6555360.0,194508.0,103258366.0,0.042
By State,Georgia,2020-09-14,34.3,6555360.0,194508.0,103258366.0,0.042
By State,Florida,2020-09-14,36.4,6555360.0,194508.0,103258366.0,0.042
By State,District of Columbia,2020-09-14,36.3,6555360.0,194508.0,103258366.0,0.042
By State,Delaware,2020-09-14,33.3,6555360.0,194508.0,103258366.0,0.042
By State,Connecticut,2020-09-14,36.1,6555360.0,194508.0,103258366.0,0.042
By State,Michigan,2020-09-14,36.2,6555360.0,194508.0,103258366.0,0.042
By State,Colorado,2020-09-14,36.7,6555360.0,194508.0,103258366.0,0.042
By State,Texas,2020-09-14,38.2,6555360.0,194508.0,103258366.0,0.042
By State,Vermont,2020-09-14,34.5,6555360.0,194508.0,103258366.0,0.042
By Age,18 - 29 years,2020-09-14,34.9,6555360.0,194508.0,103258366.0,0.042
By Age,30 - 39 years,2020-09-14,27.2,6555360.0,194508.0,103258366.0,0.042
By Age,40 - 49 years,2020-09-14,25.8,6555360.0,194508.0,103258366.0,0.042
